Timestamp,run_custom_jemalloc
216,0.45518843438538203
217,0.45518843438538203
218,0.45522087832225916
219,0.4554350083056478
220,0.4554350083056478
221,0.4562201515780731
222,0.45921797134551495
223,0.4559281561461794
224,0.45849771594684385
225,0.45762172965116277
226,0.45912063953488375
227,0.45912063953488375
228,0.45912063953488375
229,0.4590330409053156
230,0.4590330409053156
231,0.4568690303156146
232,0.46008098006644516
233,0.4609375
234,0.4535500155730897
235,0.45783261524086377
236,0.45772879464285715
237,0.45794292462624586
238,0.45794292462624586
239,0.45773852782392027
240,0.45773852782392027
241,0.45773852782392027
242,0.45680089804817275
243,0.45680089804817275
244,0.45680089804817275
245,0.45680089804817275
246,0.4568268531976744
247,0.45768337313122925
248,0.45768337313122925
249,0.4550391922757475
250,0.4567879204734219
251,0.45700205045681064
252,0.456687344269103
253,0.45690147425249167
254,0.45690147425249167
255,0.4567197882059801
256,0.4567197882059801
257,0.4569339181893688
258,0.4478625934385382
259,0.46640430336378735
260,0.4676890832641196
261,0.4607850134966777
262,0.4607850134966777
263,0.460570883513289
264,0.46164153343023256
265,0.4605838610880399
266,0.4601134240033223
267,0.46096994393687707
268,0.46096994393687707
269,0.46096994393687707
270,0.4581667877906977
271,0.46116460755813954
272,0.46223525747508304
273,0.46223525747508304
274,0.46223525747508304
275,0.46223525747508304
276,0.46223525747508304
277,0.459750051910299
278,0.459750051910299
279,0.459750051910299
280,0.459750051910299
281,0.4589000207641196
282,0.4599706706810631
283,0.46061306063122925
284,0.46061306063122925
285,0.45957161025747506
286,0.4595845878322259
287,0.4595845878322259
288,0.4600128477990033
289,0.4600128477990033
290,0.4602237333887043
291,0.4602237333887043
292,0.460437863372093
293,0.460437863372093
294,0.4598084509966777
295,0.4598084509966777
296,0.4598084509966777
297,0.4598084509966777
298,0.4598084509966777
299,0.458218698089701
300,0.458218698089701
301,0.458218698089701
302,0.458218698089701
303,0.45818300975913623
304,0.4579980793189369
305,0.45767363995016613
306,0.45788776993355484
307,0.45788776993355484
308,0.45788776993355484
309,0.45788776993355484
310,0.45788776993355484
311,0.45788776993355484
312,0.4581018999169435
313,0.45742382163621265
314,0.45787154796511625
315,0.46065523774916944
316,0.4623682776162791
317,0.4558957122093023
318,0.4573881333056478
319,0.45587949024086377
320,0.45844905004152825
321,0.4612327398255814
322,0.4614468698089701
323,0.4545103561046512
324,0.45900708575581395
325,0.45900708575581395
326,0.45900708575581395
327,0.45922121573920266
328,0.459484011627907
329,0.4592796148255814
330,0.4594937448089701
331,0.4597078747923588
332,0.4597013860049834
333,0.45760875207641194
334,0.4571545369601329
335,0.4571545369601329
336,0.4573686669435216
337,0.4552046563538206
338,0.45674249896179403
339,0.45695662894518274
340,0.45695662894518274
341,0.45695662894518274
342,0.455422030730897
343,0.4569825840946844
344,0.4571967140780731
345,0.4571318262043189
346,0.4569825840946844
347,0.45742382163621265
348,0.45700529485049834
349,0.45705071636212624
350,0.45705071636212624
351,0.45705071636212624
352,0.457297290282392
353,0.457297290282392
354,0.457297290282392
355,0.45717724771594687
356,0.45722591362126247
357,0.45722591362126247
358,0.4574400436046512
359,0.4574400436046512
360,0.4576541735880399
361,0.4575925301079734
362,0.4605903498754153
363,0.46208925975913623
364,0.46208925975913623
365,0.46275111607142855
366,0.46296524605481726
367,0.46296524605481726
